hearing_id,statement_index,dom_id,speaker,speaker_type,statement,bill,bill_segment_start,bill_segment_end,ab2222_reference,statement_type,matched_groups,matched_terms,n_keyword_groups,keyword_match
279611,907,7068965,Damon Connolly,Legislator,"Thank you, mister speaker and members. I rise today in strong support of AB 1776. AB 1776 is necessary to fix long overdue issues, and many of us who have practiced in antitrust have been well aware of these issues and inequities created by California antitrust law. This would help support our small businesses, consumers, and workers.",AB 2222,769,1659,False,substantive,,,0,False
279611,908,7068966,Damon Connolly,Legislator,"At a time, and my colleague mentioned this, when we are witnessing big corporations dominate markets and further strengthen their monopolies, this bill is critical towards increasing competitiveness and offering consumers, workers, and small businesses a chance to see the benefits they have produced.",AB 2222,769,1659,False,substantive,,,0,False
279611,909,7068967,Damon Connolly,Legislator,"As the affordability crisis grows, big corporations are increasing their profits, and the working class is being left behind, struggling to provide for their families. By holding big businesses accountable, we will instill free and fair competition in our markets and encourage fair and stable economic growth. Thank you again to the author for introducing this important measure, and I respectfully ask for your aye vote.",AB 2222,769,1659,False,substantive,,,0,False
279611,910,7068968,Robert Rivas,Legislator,"Thank you. Assemblymember Connolly. Assemblymember Kalra, you are recognized.",AB 2222,769,1659,False,procedural,,,0,False
279611,911,7068969,Ash Kalra,Legislator,"Thank you, mister speaker. I wanna thank our majority leader for bringing, this bill forward. More importantly, for all the work, that has been put into this over many, many months, to ensure that California updates, its laws to reflect the modern economy.",AB 2222,769,1659,False,substantive,,,0,False
279611,912,7068970,Ash Kalra,Legislator,"The law revision commission in January this year released the proposal to reform the Cartwright Act to addressing all firm conduct, And this bill would enact those recommendations and use somewhat of a hybrid approach, which will really honor many, many years of case law, recognizing that California's anti competition laws are and should continue to be even stronger than federal regulations.",AB 2222,769,1659,False,substantive,,,0,False
279611,913,7068971,Ash Kalra,Legislator,"But the reality is that even when you think about the the two party conduct rule, that was made during a time prior to e-commerce, prior to how we conduct our business these days, and prior to the ability that exists now for one company to have so much power over our market, that these revisions are so critical in order to ensure that California consumers and small businesses have an opportunity to have a fair shot of participating in the current modern economy.",AB 2222,769,1659,False,substantive,,,0,False
279611,914,7068972,Ash Kalra,Legislator,"And by ensuring that by allowing this bill to move forward, we're making it very clear that California, first of all, is not gonna fall behind so many other states that have already taken action, but that California honestly should be a leader on this. Much of that new economy is being created here, in California, and I think this puts some guardrails and some definition as to how we want that new economy to look like. And so I'm incredibly grateful, to the author, for bringing this forward.",AB 2222,769,1659,False,substantive,editorial_independence,guardrails,1,True
279611,915,7068973,Ash Kalra,Legislator,"I think it's really not that complicated of a piece of legislation, and and it's pretty straightforward in what it's trying to achieve in ensuring that we don't allow any actors to have such inordinate influence over our markets, that not only does it have an anti competitive impact on other businesses in the market, but it also doesn't shut out the opportunity for consumers to have a genuine real choice when they're making their decisions on quality of life issues.",AB 2222,769,1659,False,substantive,,,0,False
279611,916,7068974,Ash Kalra,Legislator,"So I respectfully ask for an aye vote, and, again, I commend the author for her stalwart work on this.",AB 2222,769,1659,False,unclear,,,0,False
279611,917,7068975,Robert Rivas,Legislator,"Thank you. Assemblymember Kalra. Assemblymember Bonta, you are recognized.",AB 2222,769,1659,False,procedural,,,0,False
279611,918,7068976,Mia Bonta,Legislator,"Thank you, speaker members. I rise in support of AB 1776, and I wanna thank our majority leader for taking on such a tough bill, such a tough issue, and making sure that we have an opportunity to really wrestle with the contents of this bill and also see it here on this floor. California's Cartwright Act has been our state's antitrust law for over a century, and this bill builds on that legacy, in fact.",AB 2222,769,1659,False,substantive,information_effects,fact,1,True
279611,919,7068977,Mia Bonta,Legislator,"This is a common sense update that most states and federal law already have on the books. Since 1990s, roughly 75% of US industries have been seen significant market consolidation.",AB 2222,769,1659,False,unclear,,,0,False
279611,920,7068978,Mia Bonta,Legislator,"Big companies and private equity have won, while workers have faced depressed wages, consumers faced higher prices, and small businesses get a foot, can't even get a foot in the door. We see this most in the area of health care. The level of consolidation that we see is directly impacting patient experience, the quality of care, and the cost of that care at rates that are doubling and tripling and are quite frankly out of control.",AB 2222,769,1659,False,substantive,tax_credit,wages,1,True
279611,921,7068979,Mia Bonta,Legislator,"Currently, a single dominant company can engage in anti competitive conduct with no clear accountability under California state law, and that needs to change. The opposition to this bill believes perhaps that big money could stifle the needs of our constituents.",AB 2222,769,1659,False,substantive,civic_effects,accountability,1,True
279611,922,7068980,Mia Bonta,Legislator,"Corporations, not people, benefit from the status quo, and the people are suffering with the wages and decreased and prices increased. AB 1776 supports lower costs and competition, which is healthy for our economy. I'm a proud coauthor of this legislation, and I urge an aye vote.",AB 2222,769,1659,False,substantive,tax_credit,wages,1,True
279611,923,7068981,Robert Rivas,Legislator,"Thank you, Assemblymember Bonta. Assemblymember's Zbur, you are recognized.",AB 2222,769,1659,False,procedural,,,0,False
279611,924,7068982,Rick Chavez Zbur,Legislator,"Speaker, members, I want to rise to thank the author for taking on such a difficult bill. I mean, this is something that is a sweeping, change to our antitrust laws, and I wanna acknowledge that this is needed. We have monopolistic and anti competitive behavior by some of the biggest companies in the world that that I acknowledge that the author is trying to address. It else it's also no secret that I've had significant, heartburn about this bill, because of unintended consequences, of such a sweeping change.",AB 2222,769,1659,False,substantive,,,0,False
279611,925,7068983,Rick Chavez Zbur,Legislator,"We need to make sure that our laws are make are protecting California consumers, making sure that prices are going down, that we're actually advancing competition and not thwarting it.",AB 2222,769,1659,False,unclear,,,0,False
279611,926,7068984,Rick Chavez Zbur,Legislator,"And this is a very difficult thing to do when you're doing something that is sweeping the entire economy. I know that the I've met obviously, I've read every single document I've met, and I wanna thank the author for meeting with me and her staff so many times and with folks from the various industry segments and from the various labor unions. And, you know, I continue to have concerns about how this will operate in the life sciences industry, in the motion picture and television industry with retailers.",AB 2222,769,1659,False,substantive,employment_workforce,staff,1,True
279611,927,7068985,Rick Chavez Zbur,Legislator,"I think just removing section three alone is not enough to make sure that we are actually advancing competition and not thwarting it. So there do, there does need to be guardrails that are developed, and they need to be sort of specific.",AB 2222,769,1659,False,unclear,editorial_independence,guardrails,1,True
279611,928,7068986,Rick Chavez Zbur,Legislator,"I acknowledge that one of the things I've always said about this bill is that by removing the federal guardrails, that is a lot of sort of the, the basis where people actually have safe harbors so that reducing prices alone is not gonna cause a lot of litigation. So when we would take out you know, there are some things we don't like about the federal jurisprudence, right, because they're not strong enough to protect what we want.",AB 2222,769,1659,False,substantive,editorial_independence,guardrails,1,True
279611,929,7068987,Rick Chavez Zbur,Legislator,"But there's also things that are in the federal jurisprudence that are really important to make sure that we're advancing competition. So I know we've had many, conversations about this. I am gonna vote for this today because I trust the author to do the hard work, to look at what's gonna happen in each of these segments, and really tailor it.",AB 2222,769,1659,False,substantive,,,0,False
279611,930,7068988,Rick Chavez Zbur,Legislator,"But I do, ask you that as we move forward, that you look at each of these segments and some of the, fact situations that are presented and look at the language carefully so that we make sure that we are advancing competition. But I also wanna say in closing, this is a needed bill. And so I really wanna thank you. This is so tough. It's such such a sweeping thing.",AB 2222,769,1659,False,substantive,information_effects,fact,1,True
279611,931,7068989,Rick Chavez Zbur,Legislator,"And wanna thank you for taking this on. And, and with that, we'll be voting for the bill today.",AB 2222,769,1659,False,procedural,,,0,False
279611,932,7068990,Robert Rivas,Legislator,"Thank you. Assembly members Zbur. Assembly member Boerner, you are recognized.",AB 2222,769,1659,False,procedural,,,0,False
279611,933,7068991,Tasha Boerner,Legislator,"Yes. I wanna rise today in support, and I wanna thank the majority leader for her hard work to protect consumers. Because at the end of the day, we all stand here on this floor to protect our constituents. And much like some of my other colleagues have said, this is a work in progress. It's a big bill.",AB 2222,769,1659,False,substantive,,,0,False
279611,934,7068992,Tasha Boerner,Legislator,"We've done big things here before, and I trust our majority leader to continue that work in the Senate. I think when I look at it for myself and my district, I worry about the industries that have deep long term investments and what does this mean for their uncertainty. And I know the majority leader and I have had lot of conversations, and we'll continue to have those conversations at Moose Moose in it.",AB 2222,769,1659,False,substantive,,,0,False
279611,935,7068993,Tasha Boerner,Legislator,"But when you have uncertainty in industries that are vertically integrated and that need that long term certainty, I know that's not your intention to undermine that certainty that is so important for the innovation in California. We had one company in my district in the biotech sector that moved out of California, and they moved out of San Diego.",AB 2222,769,1659,False,substantive,,,0,False
279611,936,7068994,Tasha Boerner,Legislator,"5,000 people had to get jobs. It took some of those people because they're highly trained and highly specialized over a year to get a new job in San Diego. We saw what happened when the biotech sector collapsed in the great recession. I know that's not your intention, and I know you're gonna continue to work with us to make sure that we protect the businesses that make 8077 and San Diego a thriving place.",AB 2222,769,1659,False,substantive,employment_workforce,jobs; job,1,True
279611,937,7068995,Tasha Boerner,Legislator,"So with that, I'll support the bill today and look forward to our continued work together.",AB 2222,769,1659,False,unclear,,,0,False
279611,938,7068996,Robert Rivas,Legislator,"Thank you, Assemblymember Berner. Assemblymember Bauer-Kahan, you are recognized.",AB 2222,769,1659,False,procedural,,,0,False
279611,939,7068997,Rebecca Bauer-Kahan,Legislator,"Thank you, mister speaker and members. I rise in support of AB 1776. And I do so because I don't know how many times we on this floor have said that our top priority as it should be at this moment in time is affordability. And so much of what we focus on on this floor is around the edges of affordability. It's not doing enough.",AB 2222,769,1659,False,substantive,,,0,False
279611,940,7068998,Rebecca Bauer-Kahan,Legislator,"But what is clear to me right now is the consolidation that is happening amongst businesses is driving cost up for Californians. That a strong enforcement of antitrust law here in California can honestly make more competition in the marketplace and drive costs down. I often use the example of my local independent gas station. For those of you that have an independent gas station in your community, and there are very few of them in California, the prices can be almost a dollar lower per gallon.",AB 2222,769,1659,False,substantive,,,0,False
279611,941,7068999,Rebecca Bauer-Kahan,Legislator,"And we have driven those small independent gas stations out of California for a whole host of reasons, but it has resulted in consumers paying more.",AB 2222,769,1659,False,unclear,nonprofit_small_outlets,small independent,1,True
279611,942,7069000,Rebecca Bauer-Kahan,Legislator,"Competition is critical and that is fundamentally what this bill is about. And I wanna thank the author because, as many of you know, she has accepted amendments that will strike section three of the bill. Aye, as a former litigator, was very concerned. I didn't understand how that would even apply, but she sat with us. She listened.",AB 2222,769,1659,False,substantive,,,0,False
279611,943,7069001,Rebecca Bauer-Kahan,Legislator,"She did the work. She removed section three with the concerns that many of us raised. And so I trust that she will continue to work on this bill until the end of the legislative cycle to get it right. But what I'm confident of is when we have the ability as Californians to make sure that companies can thrive in our economy, and when there is more competition, our constituents will be better off and California will be more livable.",AB 2222,769,1659,False,substantive,,,0,False
279611,944,7069002,Rebecca Bauer-Kahan,Legislator,"So with that, I respectfully ask for your aye vote.",AB 2222,769,1659,False,unclear,,,0,False
279611,945,7069003,Robert Rivas,Legislator,"Thank you. Assembly member Bauer-Kahan. Seeing and hearing no further debate, madam majority leader, do you wish to close?",AB 2222,769,1659,False,procedural,,,0,False
279611,946,7069004,Cecilia Aguiar-Curry,Legislator,"I was gonna make this fast, but I wanna thank you for all the thoughtful conversation that I've had with all of you. And at the end of the day, this bill is about protecting competition so that California's economy works for everyone. It's about making sure that the success comes from building the best product, offering the best service, and competing and competing on the merits. It's about making sure that no company, no matter how large, can use its power to shut others out and limit opportunity.",AB 2222,769,1659,False,substantive,,,0,False
279611,947,7069005,Cecilia Aguiar-Curry,Legislator,"This bill reflects years of careful study, extensive public input, and a unanimous recommendation from the California Law Revision Commission.",AB 2222,769,1659,False,unclear,,,0,False
279611,948,7069006,Cecilia Aguiar-Curry,Legislator,"But I know that even when after three and a half years, our work is not done. I've worked hard with antitrust experts to amend this bill to put in guardrails and exempt small businesses. No one wants to see more frivolous lawsuits, and our amendments make sure that won't happen. The bill has been amended to clearly exempt small businesses.",AB 2222,769,1659,False,substantive,editorial_independence,guardrails,1,True
279611,949,7069007,Cecilia Aguiar-Curry,Legislator,We added in guardrails to protect all businesses from frivolous litigation by requiring that plaintiffs prove that the accused business has enough market power to be able to harm their competitors.,AB 2222,769,1659,False,unclear,editorial_independence,guardrails,1,True
279611,950,7069008,Cecilia Aguiar-Curry,Legislator,"We gave courts affirmative guidance by telling them to follow the rule of reason analysis laid out in existing case law. And I am committing to you today to remove Section three from the bill and move a narrowed down version from statutory to intent language in Section one. This bill reflects work by a broad co coalition of organizations, including small business organizations, including sponsorship by the small business majority with over 85,000 small business members.",AB 2222,769,1659,False,substantive,,,0,False
279611,951,7069009,Cecilia Aguiar-Curry,Legislator,"We have over 100 small business organizations and small business owners in support of this bill in addition to to patient advocates, consumer advocates, and labor. I promise I will continue to work with the opposition to reduce uncertainty and make sure that our businesses do not suffer unintended consequences.",AB 2222,769,1659,False,substantive,,,0,False
279611,952,7069010,Cecilia Aguiar-Curry,Legislator,"But I will say that I need their proposals on how to make this bill better. Today, I can say our major opponents had offered none. The bill before you today takes a measured approach. It closes the loophole, but it works with California's existing antitrust framework. And ultimately, it is about preserving the opportunity for small business, workers, and communities across California to thrive.",AB 2222,769,1659,False,substantive,,,0,False
279611,953,7069011,Cecilia Aguiar-Curry,Legislator,"With that, I respectfully ask for your aye vote.",AB 2222,769,1659,False,unclear,,,0,False
279611,954,7069012,Robert Rivas,Legislator,"Thank you, madam majority leader. All debate having ceased, Clerk will open the roll. All members vote who desire to vote. All members vote who desire to vote. All members vote who desire to vote.",AB 2222,769,1659,False,procedural,,,0,False
279611,955,7069013,Robert Rivas,Legislator,"Clerk will close the roll, tally the votes, ayes 44, no 16, the measure passes. Okay. We are going to lift the call on Assemblymember Pacheco's bill that is file item 102 AB 2353. Clerk will post. All members vote who desire to vote.",AB 2222,769,1659,False,unclear,,,0,False
279611,956,7069015,Robert Rivas,Legislator,This is a 54 vote bill. All members vote who desire to vote.,AB 2222,769,1659,False,unclear,,,0,False
279611,957,7069014,Robert Rivas,Legislator,This is a 54 vote bill. All members vote who desire to vote.,AB 2222,769,1659,False,unclear,,,0,False
279611,958,6942041,Josh Lowenthal,Legislator,"Clerk will close the roll, tally the votes. Ayes, 50—Clerk will close the roll, tally the votes. Ayes 57; noes, zero. The measure passes.",AB 2222,769,1659,False,unclear,,,0,False
279611,959,6954791,Josh Lowenthal,Legislator,Mr. Zbur. Mr. Zbur. Okay. So we are gonna go back into our file at file item number 107. That's AB2383.,AB 2222,769,1659,False,procedural,,,0,False
279611,960,6954792,Josh Lowenthal,Legislator,2383 by Assembly Member Zbur. Clerk will read.,AB 2222,769,1659,False,unclear,,,0,False
279611,961,6956895,Committee Secretary,Person,Assembly Member Zbur and others in active lead into electricity.,AB 2222,769,1659,False,non_legislator,,,0,False
279611,962,6954793,Josh Lowenthal,Legislator,"Assembly Member Zbur, you are recognized. Take your time, sir.",AB 2222,769,1659,False,unclear,,,0,False
279611,963,6954794,Rick Chavez Zbur,Legislator,"Oh, here it is.",AB 2222,769,1659,False,unclear,,,0,False
279611,964,6954795,Josh Lowenthal,Legislator,Great.,AB 2222,769,1659,False,unclear,,,0,False
279611,965,6954796,Rick Chavez Zbur,Legislator,"Apologies, Mr. Speaker and Members. I was so excited after the last couple items that I misplaced my floor presentation sheet. So today, I am proud to present AB 2383, which at its core is a step to advance affordability and reliability for Californians. This bill will ensure large energy use facilities, such as data centers pay their fair share for electricity, preventing costs from being shifted to everyday rate payers.",AB 2222,769,1659,False,substantive,,,0,False
279611,966,6954797,Rick Chavez Zbur,Legislator,"Over the next few years, the state expects a significant amount of load growth with projected peak demand of California independent system operator to increase by over 20 gigawatts through 2040.",AB 2222,769,1659,False,unclear,,,0,False
279611,967,6954798,Rick Chavez Zbur,Legislator,"A portion of this growth will be attributable to a substantial increase in energy usage by data centers demanding approximately 6.7 gigawatts of new twenty twenty gigawatt forecasted through the grid, a power amount of power that's equivalent to 4,000,000 households. While the state has begun some planning for this new load growth, there remains a need to develop statewide long term planning to ensure protections for rate payers as new large load customers interconnect with the electric grid.",AB 2222,769,1659,False,substantive,,,0,False
279611,968,6954799,Rick Chavez Zbur,Legislator,"Without proper guardrails, the cost to service new large energy facilities can create significant risks and burdens for existing residential and commercial customers. Furthermore, California has committed to ambitious climate and energy goals. In order for us to successfully meet our targets, we must ensure that electricity is affordable and that it will be fundamental to the state's transition.",AB 2222,769,1659,False,substantive,editorial_independence,guardrails,1,True
279611,969,6954800,Rick Chavez Zbur,Legislator,"This bill aims to address this by directing the CPUC to create a new electricity rate structure for large energy use facilities that will properly align costs. Additionally, the bill provides guidelines to further mitigate against cost shifts and stranded assets by requiring service contracts between large energy use facilities and the load serving entities.",AB 2222,769,1659,False,substantive,,,0,False
279611,970,6954801,Rick Chavez Zbur,Legislator,"AB 2383 will ensure timely and efficient planning as the state prepares for the emergence of unprecedented demand on the electric grid and will be critical in protecting rate payers and advancing system wide reliability. This is about affordability. It's about making sure that rate payers do not pay for the cost of these data centers, but it also what makes it recognizes the value of data centers keeping, staying in California, and providing those jobs.",AB 2222,769,1659,False,substantive,employment_workforce,jobs,1,True
279611,971,6954802,Rick Chavez Zbur,Legislator,"Lastly, we are continuing to have positive conversations with the opposition. Our latest amendments help to address the initial jurisdictional issues raised by the CCAs and also clarify that we're trying to prevent needed electrification and we're not trying to prevent needed electrification and decarbonization of existing facilities. Look forward to continue working with the CCAs and some of the other existing facilities. We took some amendments in particular to make sure that existing refineries are not subject to the, to the new rate structure.",AB 2222,769,1659,False,substantive,,,0,False
279611,972,6954803,Rick Chavez Zbur,Legislator,"And with that, I wanna res thank, my co author, for the bill and, respectfully ask for your Aye vote.",AB 2222,769,1659,False,unclear,,,0,False
279611,973,6954804,Josh Lowenthal,Legislator,"Thank you, Assemblymember Zbur. Assembly Member Jeff Gonzalez, you are recognized.",AB 2222,769,1659,False,procedural,,,0,False
279611,974,6954805,Jeff Gonzalez,Legislator,"Thank you, Mr. Speaker. I rise today in support of AB 2383. Data centers have become an increasingly important issue across our nation. But most importantly, in my communities from Coachella to Imperial, and frankly, my office has heard from many residents who are in support. Some are furious.",AB 2222,769,1659,False,substantive,,,0,False
279611,975,6954806,Jeff Gonzalez,Legislator,"Some say they just don't know enough and are demanding answers. My constituents are asking valid questions about their health and safety, about water usage, rate payer impacts, energy consumption, environmental impacts, and what these projects could mean for the future of our communities. And the truth is there are still a lot of questions we simply don't have answers to you yet. But no piece of legislation is perfect.",AB 2222,769,1659,False,substantive,,,0,False
279611,976,6954807,Jeff Gonzalez,Legislator,"And every single day, as we learn more about AI and the rapid expansion of data centers, more valid concerns continue to be raised.",AB 2222,769,1659,False,unclear,,,0,False
279611,977,6954808,Jeff Gonzalez,Legislator,"Artificial intelligence is already reshaping our workforce. Just last month, more than 21,000 jobs were tied to AI related layoffs. So while we talk about innovation and economic growth, we also have to talk honestly about the real impacts these technologies may have on workers, families, and others, and other communities. I support responsible economic development. And in counties like Imperial where unemployment remains above 20%, families are looking for opportunity.",AB 2222,769,1659,False,substantive,employment_workforce,jobs; workforce,1,True
279611,978,6954809,Jeff Gonzalez,Legislator,"They want work. They want careers that can help their communities thrive and grow. But I also believe we have a responsibility to ensure our constituents are safe, informed, and protected. We can't ignore the environmental concerns, the strain on infrastructure, or the unanswered questions surrounding these projects. At the end of the day, my job is to balance both realities by supporting jobs and opportunity while making sure we're not putting our communities at risk.",AB 2222,769,1659,False,substantive,employment_workforce,job; jobs,1,True
279611,979,6954810,Jeff Gonzalez,Legislator,"That's what the great people of the 36th Assembly District elected me to do. So today, I'll be voting yes on this bill, but I do so with the expectation that this legislature continues asking hard questions, demanding transparency, and ensuring that public safety and community well-being remain at the center of this conversation moving forward. Thank you, Mr. Speaker.",AB 2222,769,1659,False,substantive,,,0,False
279611,980,6954811,Josh Lowenthal,Legislator,"Thank you, Assembly Member Gonzalez. Assembly Member Petrie-Norris, you are recognized.",AB 2222,769,1659,False,procedural,,,0,False
279611,981,6954812,Cottie Petrie-Norris,Legislator,"Thank you, Mr. Speaker. Members, I too rise today in support of AB 2383, and I wanna thank my colleague from Santa Monica for bringing this measure forward. This bill takes a thoughtful and strategic approach to the explosive load growth that we are seeing from data centers here in California and all across the country. We wanna ensure that California is open for business.",AB 2222,769,1659,False,substantive,,,0,False
279611,982,6954813,Cottie Petrie-Norris,Legislator,"And even more importantly, we want to ensure that as we bring this load growth onto the grid, we are protecting rate payers from the risk of stranded assets and from unintended cost shifts.",AB 2222,769,1659,False,unclear,,,0,False
279611,983,6954814,Cottie Petrie-Norris,Legislator,"This bill does just that, and I respectfully ask for your Aye vote.",AB 2222,769,1659,False,unclear,,,0,False
279611,984,6954815,Josh Lowenthal,Legislator,"Thank you. Assemblymember Petrie-Norris. Seeing and hearing no further debate, Assembly Member Zbur, do you wish to close?",AB 2222,769,1659,False,procedural,,,0,False
279611,985,6954816,Rick Chavez Zbur,Legislator,"Yes. I'd like to thank my colleagues from Indio and Orange County for their support of the bill today. Again, this is about affordability. It's making sure that as these these data centers come online, that we actually make sure that the cost of the investments for energization and buying the electricity are not stranded and then paid for by everyday rate payers. So with that, I respectfully ask for your Aye vote.",AB 2222,769,1659,False,substantive,,,0,False
279611,986,6954817,Josh Lowenthal,Legislator,"Thank you, Assemblymember Zbur. All debate having ceased. Clerk will open the roll. All Members vote who desire to vote. All Members vote who desire to vote.",AB 2222,769,1659,False,procedural,,,0,False
279611,987,6944883,Robert Rivas,Legislator,"Clerk will close the roll, tally the vote ayes 52, nose three, the measure passes. Okay, members, we are going to skip back to file item number 12. File item 12, that's AB 1919 by Assemblymember Pellerin. Clerk will read.",AB 2222,769,1659,False,procedural,,,0,False
279611,988,6944884,Committee Secretary,Person,"Assembly bill 1919 by Assemblymember Pellerin and others, inequity relating to transportation and declaring the urgency thereof to take effect immediately.",AB 2222,769,1659,False,non_legislator,,,0,False
279611,989,6944885,Robert Rivas,Legislator,"Assemblymember Pellerin, you are recognized.",AB 2222,769,1659,False,unclear,,,0,False
279611,990,6944886,Gail Pellerin,Legislator,"Thank you, mister speaker and members. In 2022, the Santa Cruz Metropolitan Transit District Metro initiated Reimagine Metro, a plan for faster, more frequent, and reliable service in areas of high demand. Reimagine Metro expanded Wow. Expanded bus routes and increased ridership by 43%. Unfortunately, that funding is due to run out in 2026.",AB 2222,769,1659,False,substantive,,,0,False
279611,991,6944887,Gail Pellerin,Legislator,"Failure to secure additional funds will impact service to residents of Santa Cruz and Watsonville and will lead to significant metro employee layoffs and route cancellations. This Central Coast Caucus legislative priority bill simply gives voters in my district the power to decide the future of their transit system while protecting union jobs through a citizen's initiative. Please, members, let my district vote for the transit system they want for their county, one that will benefit you when you come visit Santa Cruz County.",AB 2222,769,1659,False,substantive,employment_workforce,jobs,1,True
279611,992,6944888,Gail Pellerin,Legislator,"I respectfully ask for your aye vote on this district bill, and I ask for immediate transmittal to the Senate.",AB 2222,769,1659,False,unclear,,,0,False
279611,993,6944889,Robert Rivas,Legislator,"Thank you. Assemblymember Pellerin. All debate haven't ceased, clerk will open the roll. Say 54 vote Bill Members, all members vote who desire to vote. All members vote who desire to vote.",AB 2222,769,1659,False,procedural,,,0,False
279611,994,6944890,Robert Rivas,Legislator,"All members vote who desire to vote. Somebody member Pellerin asks has asked to move the call. Okay. Continuing back into our file order, we are gonna move on to file item number one zero eight. That is AB 2410 by our good friend, Assemblymember Ellis.",AB 2222,769,1659,False,substantive,,,0,False
279611,995,6944891,Robert Rivas,Legislator,Clerk will read.,AB 2222,769,1659,False,unclear,,,0,False
279611,996,6947785,Committee Secretary,Person,"Assembly Bill 2410 by Assemblymember Ellis and others, an act relating to wildfire safety.",AB 2222,769,1659,False,non_legislator,,,0,False
279611,997,6947786,Josh Lowenthal,Legislator,"Assemblymember Ellis, you are recognized.",AB 2222,769,1659,False,unclear,,,0,False
279611,998,6947787,Stan Ellis,Legislator,"Thank you, Mr. Speaker and members. Have a support-support. Request an aye vote.",AB 2222,769,1659,False,procedural,,,0,False
279611,999,6947788,Josh Lowenthal,Legislator,"Thank you, Assemblymember Ellis. All debate having ceased, clerk will open the roll. All members vote who desire to vote. All members vote who desire to vote. All members vote who desire to vote.",AB 2222,769,1659,False,procedural,,,0,False
279611,1000,6947789,Josh Lowenthal,Legislator,"Clerk will close the roll, tally the votes. Ayes 43, noes zero. The measure passes. File item 109 is AB 2425 by Assembly Member Chen. The Clerk will read.",AB 2222,769,1659,False,unclear,,,0,False
279611,1001,6947790,Committee Secretary,Person,"Assembly Bill 2425 by Assembly Member Chen, an act relating to financial institutions.",AB 2222,769,1659,False,non_legislator,,,0,False
279611,1002,6947791,Josh Lowenthal,Legislator,"Assembly Member Chen, you are recognized.",AB 2222,769,1659,False,unclear,,,0,False
279611,1003,6947792,Phillip Chen,Legislator,"Thank you, Mr. Speaker. This is a support support. I respectfully ask for your aye vote.",AB 2222,769,1659,False,procedural,,,0,False
279611,1004,6947793,Josh Lowenthal,Legislator,"Thank you, Assembly Member Chen. All debate having ceased. Clerk will open the roll. All Members vote who desire to vote. All Members vote who desire to vote. All Members vote who desire to vote. Clerk will close the roll, tally to votes. Ayes 42, noes zero. The measure passes. We're gonna pass temporarily... Excuse me. Okay.",AB 2222,769,1659,False,substantive,,,0,False
279611,1005,6947794,Josh Lowenthal,Legislator,We're gonna pass temporarily on file item one ten. We're gonna pass and retain on file item one eleven. We're gonna pass temporarily on file item one twelve. File item one thirteen is AB 2469 by Assemblymember Pappin. The clerk will read.,AB 2222,769,1659,False,substantive,employment_workforce,retain,1,True
279611,1006,6947795,Committee Secretary,Person,"Assembly bill 2469 by Assemblymember Pappin, an act relatin to water.",AB 2222,769,1659,False,non_legislator,,,0,False
279611,1007,6947796,Josh Lowenthal,Legislator,"Assemblymember Pappen, you are recognized.",AB 2222,769,1659,False,unclear,,,0,False
279611,1008,6947797,Diane Papan,Legislator,"Well, this is about water and data centers. Did you expect nothing less than that combination from me? Alright. So I've got two coming up. This is the first of two, and both bills kind of come out of the principle of help us help you.",AB 2222,769,1659,False,unclear,,,0,False
279611,1009,6947798,Diane Papan,Legislator,"So this first bill is let's get the data before we break ground. This bill was crafted around a simple idea. Good decisions start with good data. And nowhere is that more important than when we're deciding where to locate large facilities that depend on one of California's most limited resources, water. AB 2469 focuses on the pre entitlement process before project is cited, before permits are issued, and before new demand is locked into the system.",AB 2222,769,1659,False,substantive,,,0,False
279611,1010,6947799,Diane Papan,Legislator,"The bill has two major components that requires a water supply assessment before approval. And I'm agnostic about, you know, how much water you can use or anything else. I just want the water agencies to be prepared. To give you an example, in California, we have 3,500 different water agencies, and some are very, very small. So this bill allows them to do an assessment to say, guess what?",AB 2222,769,1659,False,substantive,,,0,False
279611,1011,6947800,Diane Papan,Legislator,"We got enough and we'll be able to accommodate this data center. The second thing the bill does is it helps us, before we approve, new water demands, it helps localities understand the risks, protect vulnerable supplies, and plan responsibly because it allows large developments to pay for the extra infrastructure that might be needed. This is about protection for rate payers and for California's long term water future. I respectfully request an aye vote. And stay tuned for the second data bill.",AB 2222,769,1659,False,substantive,,,0,False
279611,1012,6947801,Josh Lowenthal,Legislator,"Thank you, Assemblymember Pappen. I'll debate having seized clerk co op in the role. All members vote who desire to vote. All members vote who desire to vote. All members vote who desire to vote.",AB 2222,769,1659,False,procedural,,,0,False
279611,1013,6947802,Josh Lowenthal,Legislator,"Clerk will close the roll. Excuse me. Excuse me, madam clerk. Clerk will close the roll tally vote size 43, nose 12. The measure passes.",AB 2222,769,1659,False,unclear,,,0,False
279611,1014,6947803,Josh Lowenthal,Legislator,File item 114 is AB 2471 by the Committee on Emergency Management presented by Assemblymember Ransom. Clerk will read.,AB 2222,769,1659,False,unclear,,,0,False
279611,1015,6947804,Committee Secretary,Person,Assembly bill 2471 by the Committee on Emergency Management an act relating to Emergency Eervices.,AB 2222,769,1659,False,non_legislator,,,0,False
279611,1016,6947805,Josh Lowenthal,Legislator,"Assemblymember Ransom, you are recognized.",AB 2222,769,1659,False,unclear,,,0,False
